-0.70701,-1.4979,-0.79057,0.53724,-1.0936,-0.053393,1.7354,0.79258
-0.56522,-1.6823,-0.74276,0.39685,-1.0561,-0.39412,1.1926,0.4476
-0.56373,-1.4868,-0.86903,0.34181,-1.3361,-0.10032,1.2774,0.66117
-0.80211,-1.4594,-0.4582,0.33812,-1.0588,-0.1118,1.518,0.63734
-0.58518,-1.8286,-0.19329,0.60834,-1.3138,-0.35007,1.3046,0.84548
-0.58378,-1.8678,-0.56942,0.48125,-1.157,0.15047,1.4765,0.63282
-0.7723,-1.4745,-0.75964,0.60729,-1.2183,0.004515,1.5264,0.60884
-0.6607,-1.5058,-0.64329,0.62869,-1.048,-0.045241,1.12,0.83234
-0.41493,-1.8393,-0.29862,0.27524,-0.91961,-0.19515,1.6079,0.3326
-0.43181,-1.4879,-0.43248,0.65937,-0.97164,-0.4327,1.478,0.84878
-0.40966,-1.5875,-0.26053,0.4995,-1.3452,-0.05109,1.432,0.67867
-0.84108,-1.3591,-0.33496,0.60593,-0.78692,0.14754,1.0943,0.6003
-0.71419,-1.5661,-0.65468,0.44893,-1.4079,-0.032527,1.3998,0.65902
-0.3927,-0.96311,-0.48974,0.72953,-1.26,0.097563,1.4678,0.64683
-0.56294,-1.5903,-0.41113,0.39561,-1.4283,0.10867,1.6107,0.51438
-0.39878,-1.6168,-0.40876,0.66047,-1.3227,0.035232,1.2742,0.45548
-0.43632,-1.4385,-0.51728,0.35474,-0.9906,-0.1238,1.5957,0.51194
-0.52238,-1.6817,-0.41205,0.35967,-1.2733,-0.15984,1.1763,0.39667
-0.74704,-1.4797,-0.40375,0.71564,-1.2598,0.060184,1.7386,0.67039
-0.50114,-1.7206,-0.78479,0.54165,-0.95078,-0.32484,1.3685,0.46647
-0.53879,-1.5981,-0.45245,0.85375,-1.1886,-0.097928,1.4614,0.71249
-0.4712,-1.5305,-0.47259,0.6598,-1.3312,-0.21154,1.2995,1.1489
-0.73836,-1.4328,-0.27963,0.46861,-1.4523,-0.15861,1.2938,0.72849
-0.6225,-1.494,-0.94281,0.76496,-1.2199,-0.35515,1.451,0.8901
-0.59891,-1.4368,-0.50701,0.62443,-1.2928,-0.44949,1.3285,0.86443
-0.36517,-1.2981,-0.49766,0.75532,-0.99725,-0.36193,1.4852,0.81973
-0.44976,-1.2566,-0.5268,0.45701,-1.0689,-0.14171,1.3542,0.40936
-0.58206,-1.7287,-0.33011,0.38031,-1.3194,-0.22253,1.4067,0.64495
-0.5787,-1.3415,-0.47525,0.544,-1.0553,0.049123,1.1511,0.81266
-0.37878,-1.7364,-0.6124,0.20112,-1.1226,-0.021943,1.6132,0.67403
-0.76683,-1.511,-0.55335,0.44382,-1.314,-0.050694,1.2345,0.63774
-0.61657,-1.6903,-0.46903,0.23267,-1.4975,-0.013528,1.2258,0.88002
-0.15257,-1.549,-0.85016,0.61319,-0.96134,0.022976,1.3045,1.0065
-0.42006,-1.3812,-0.53498,0.69243,-1.2701,-0.015736,1.3964,0.60073
-0.5165,-1.5818,-0.65809,0.47413,-1.1517,0.0083029,1.5541,0.7722
-0.39536,-1.6494,-0.53823,0.44078,-1.2804,0.081664,1.1624,0.78057
-0.78225,-1.428,-0.4028,0.63428,-1.2232,-0.24144,1.1261,0.81616
-0.39121,-1.5009,-0.45659,0.7143,-1.2879,-0.38491,1.4912,0.77305
-0.3604,-1.1054,-0.86369,0.72938,-1.1001,-0.12899,1.2635,0.74061
-0.54703,-1.9693,-0.39993,0.33741,-0.91335,-0.091689,1.4775,0.2946
-0.52117,-1.6424,-0.42765,0.36465,-0.79098,-0.30788,1.4012,0.55702
-0.56532,-1.6832,-0.68951,0.60209,-1.3528,-0.2628,1.456,0.066237
