1.3837,-0.23724,0.33393,-0.41398,1.3242,-0.56787,-0.97361,0.26534
1.6026,-0.15487,0.39369,-0.55575,1.6569,-0.27657,-1.2675,0.20323
1.4696,-0.19458,0.28236,-0.10488,1.5927,-0.3712,-1.1109,0.41762
1.8407,0.051865,-0.13146,-0.37132,1.5678,-0.35027,-0.98292,0.25692
1.7423,-0.26366,0.13832,-0.19033,1.3287,-0.8565,-1.3414,-0.032849
1.4699,-0.44648,0.26783,-0.20513,1.2636,-0.62473,-1.352,0.17679
1.463,0.027345,0.14679,-0.27537,1.2535,-0.52397,-1.3852,0.18191
1.3381,-0.064631,0.15946,-0.27779,1.5652,-0.45082,-0.73011,-0.0071419
1.3375,0.05301,0.43272,-0.36272,1.8094,-0.67133,-1.5321,0.084501
1.1758,-0.22289,-0.077259,-0.52203,1.2908,-0.2811,-1.0444,0.28506
1.6114,-0.079184,0.0056993,-0.30837,1.5211,-0.40305,-1.3764,0.17468
1.6635,-0.39299,-0.024545,-0.3154,1.7704,-0.48235,-1.2234,0.26939
1.4459,-0.15625,0.20366,-0.40923,1.5958,-0.148,-0.94848,0.11872
1.4623,-0.47043,0.031159,-0.55612,1.6127,-0.91128,-0.74217,-0.058405
1.2664,-0.12258,0.24756,-0.57082,1.2906,-0.36589,-0.94789,0.16544
1.7044,-0.22237,0.02711,-0.3032,1.5336,-0.41293,-1.1427,0.22514
1.5514,-0.062173,0.42698,-0.58046,1.3507,-0.44717,-0.88766,0.18881
1.4577,-0.62439,-0.0030101,-0.39514,1.4033,-0.36111,-1.1069,0.36094
1.2953,-0.04208,0.12919,-0.17939,1.2879,-0.63195,-1.1406,0.32641
1.4864,-0.053105,0.14002,-0.65127,1.2831,-0.34466,-1.164,0.13712
1.7642,-0.18191,0.23143,-0.19487,1.4962,-0.20219,-1.0499,0.17922
1.4528,0.029727,-0.092018,-0.36033,1.3915,-0.65374,-1.2341,-0.036618
1.1589,-0.050786,0.77634,-0.57896,1.1317,-0.28609,-1.1118,0.077563
1.4298,-0.30963,-0.16716,-0.34326,1.1268,-0.42286,-1.2612,0.12719
1.5484,-0.15188,0.026155,-0.32818,1.4184,-0.30747,-1.0771,0.25725
1.4858,0.12462,0.099867,-0.4961,1.3364,-0.29874,-1.0107,0.1068
1.4162,0.043128,0.31054,-0.26319,1.5974,-0.76503,-1.3689,0.070741
1.5009,0.062664,0.25699,-0.49646,1.6747,-0.60188,-1.1828,0.04209
1.2394,-0.13739,0.36524,-0.17738,1.6885,-0.73827,-0.85098,0.29353
1.6016,-0.24281,0.17822,-0.30628,1.1911,-0.27788,-0.77512,0.03833
1.2243,-0.2039,-0.058029,-0.41202,1.2924,-0.4283,-0.99361,0.25913
1.5841,-0.090303,-0.098422,-0.31203,1.4463,-0.90301,-1.0359,0.18839
1.501,0.12655,-0.040848,-0.4397,1.2194,-0.50867,-0.94844,0.17683
1.8749,0.027327,0.047732,-0.32481,1.8321,-0.19042,-0.97336,0.15275
1.4846,-0.044532,0.28868,-0.50192,1.2346,-0.39618,-0.71266,0.091841
1.3511,-0.07899,0.10665,-0.2694,1.6341,-0.47905,-0.94694,0.12074
1.3535,-0.14081,0.27697,-0.26124,1.5256,-0.30625,-1.1437,0.22831
1.5249,-0.47001,-0.038108,-0.2692,0.99634,-0.61013,-1.4442,0.030609
1.4533,-0.093899,0.25676,-0.65837,1.8103,-0.45882,-1.1582,0.063733
1.2551,-0.16572,0.0564,-0.49679,1.595,-0.2449,-0.76376,-0.0086556
1.3826,0.079858,0.19557,-0.61896,1.2965,-0.52547,-1.1418,-0.11468
1.1796,0.0025969,0.21302,-0.51868,1.0654,-0.55118,-1.2167,0.26205
1.5561,-0.28633,0.12572,-0.34172,1.6059,-0.73933,-1.0613,0.42454
1.3102,-0.14472,0.23031,-0.21608,1.6382,-0.65003,-1.1007,-0.055798
1.231,-0.18604,0.2128,-0.40573,1.0954,-0.81806,-1.2224,0.19577
1.5976,-0.11413,0.16787,-0.64336,1.403,-0.23155,-0.83615,-0.34698
1.4085,-0.14724,0.17491,-0.54094,1.4331,-0.56336,-1.0433,0.19967
1.5223,-0.34958,-0.034748,-0.61455,1.3433,-0.46338,-1.1278,0.16156
1.384,-0.010524,0.22638,-0.48638,1.3475,-0.47243,-1.0063,0.05433
1.6036,-0.3201,0.23731,-0.26668,1.3264,-0.61586,-1.1686,-0.005756
1.3977,-0.39523,0.22604,-0.31013,1.7083,-0.57848,-0.97885,-0.12887
1.1911,-0.2804,0.29428,-0.16309,1.2584,-0.72662,-1.3589,-0.057328
1.4183,0.0011339,0.41793,-0.35618,1.6528,-0.71982,-0.94059,0.070465
1.4446,-0.22535,0.60426,0.0073566,1.6495,-0.65226,-1.2727,-0.26735
1.4514,-0.10326,-0.048815,-0.50338,1.6533,-0.61329,-1.1842,0.07047
1.4634,-0.34845,0.25733,-0.40365,1.3501,-0.38769,-0.96471,0.071882
1.5121,0.0096861,-0.073555,-0.90861,1.49,-0.59701,-1.1425,-0.092287
1.6175,-0.45689,0.1228,-0.81531,1.3871,-0.7579,-1.1231,-0.36462
1.5574,-0.37449,0.52856,-0.67109,1.4087,-0.19132,-0.86833,-0.027521
1.6367,0.13839,0.057239,-0.44222,1.344,-0.71278,-1.6149,0.047575
1.3343,-0.23776,-0.033727,-0.15694,1.5881,-0.55759,-0.93004,0.18497
1.6625,-0.023533,0.033921,-0.60644,1.5053,-0.40106,-1.0723,-0.017196
1.7663,-0.07085,0.20502,-0.48026,1.3256,-0.8094,-1.2869,-0.059225
1.5214,-0.15805,0.13554,-0.58437,1.5768,-0.62754,-0.89887,-0.017153
1.7375,-0.14421,0.13097,-0.52523,1.3534,-0.3391,-1.2105,0.33661
1.6498,-0.25513,0.10699,-0.59289,1.3429,-0.47299,-1.2391,0.29367
1.2843,-0.16496,0.31516,-0.58189,1.7682,-0.4196,-1.1282,0.079203
