1.1596,-0.24333,-1.6551,-1.5574,-1.5138,-0.094257,-0.54659,-1.6357
1.2014,-0.094695,-1.8307,-1.4931,-1.5005,0.20044,-0.10447,-1.6574
1.2114,-0.094091,-1.5604,-1.4012,-1.4182,0.16157,-0.17328,-1.8032
1.3814,-0.23514,-1.7076,-1.6062,-1.5072,-0.13016,-0.19032,-1.727
1.2342,-0.1783,-1.818,-1.3386,-1.8173,-0.10671,-0.37648,-1.7385
0.98473,-0.42989,-1.4922,-1.4027,-1.4289,0.047944,-0.3444,-1.8537
1.183,-0.41211,-1.6471,-1.2093,-1.3613,-0.048056,-0.33789,-1.829
0.99193,0.12364,-1.4584,-1.4687,-1.3766,-0.21749,-0.11108,-1.7162
1.1204,-0.045091,-1.5687,-1.3135,-1.1996,-0.34743,-0.066545,-1.7608
0.90642,-0.57717,-1.6569,-1.2772,-1.1805,-0.15356,-0.28692,-1.4924
1.4159,-0.22478,-1.7949,-1.5051,-1.5986,-0.065739,-0.31598,-1.4814
0.78695,-0.57299,-1.2743,-1.2967,-1.1884,0.077839,-0.30941,-1.8149
1.1712,-0.58972,-1.728,-1.1051,-1.8275,-0.088885,-0.46381,-1.5841
1.0047,-0.23404,-1.7956,-1.5258,-1.6201,-0.033605,-0.050144,-1.5771
1.2873,-0.069174,-1.9558,-1.1335,-1.5927,-0.041562,-0.4021,-1.6239
1.0029,-0.28141,-1.5798,-1.495,-1.7141,-0.12584,-0.38197,-1.3954
1.4567,-0.53918,-1.412,-1.6929,-1.4266,-0.095822,-0.069668,-1.6856
1.2272,-0.35378,-1.8338,-1.4625,-1.3063,-0.062177,-0.099159,-1.863
0.8454,-0.23118,-1.5075,-1.5583,-1.6957,-0.07043,0.22059,-1.7091
1.4242,-0.46992,-1.7124,-1.2505,-1.5188,0.24036,-0.11991,-1.6816
1.1402,-0.37988,-1.5269,-1.4478,-1.6163,0.10981,-0.33392,-1.8815
1.2747,-0.54351,-2.1455,-1.2719,-1.4519,0.14862,-0.12505,-1.837
1.1285,-0.66377,-1.4573,-1.81,-1.4487,0.0045365,-0.2516,-1.6325
1.0127,-0.36159,-1.5499,-1.5511,-1.548,-0.17774,-0.47337,-1.7307
1.001,-0.13737,-1.4004,-1.4372,-1.5299,-0.28423,-0.20896,-2.1311
0.80403,-0.48293,-1.5493,-1.4096,-1.7228,0.098697,-0.32723,-1.7051
1.2478,-0.15623,-1.4552,-1.37,-1.4393,-0.25617,-0.050222,-1.5694
1.1847,-0.41454,-1.8021,-1.3924,-1.3848,-0.20771,-0.15742,-1.8242
1.1759,-0.39917,-1.3454,-1.525,-1.3777,-0.1083,-0.48907,-1.4515
1.1489,-0.2965,-1.83,-1.3401,-1.4283,0.022266,-0.31852,-1.7172
1.1214,-0.41634,-1.8362,-1.663,-1.4252,0.055858,-0.33667,-2.0081
1.1718,-0.21917,-1.4394,-1.4281,-1.3225,-0.16379,-0.17929,-1.9129
1.0522,-0.58532,-1.6622,-1.3522,-1.621,-0.19197,-0.1402,-1.5947
1.1884,-0.070524,-1.4773,-1.6585,-1.3868,-0.25773,0.095217,-1.9249
1.0952,-0.24464,-1.8353,-1.4739,-1.6725,-0.16907,-0.30646,-1.6713
1.1288,-0.26926,-2.061,-1.5396,-1.5411,-0.26103,-0.16521,-1.6598
1.2474,-0.54614,-1.4903,-1.3579,-1.2853,-0.38016,-0.29262,-1.6711
1.0493,-0.24122,-1.6589,-1.5151,-1.7285,-0.41483,-0.22691,-1.55
1.1948,-0.57796,-1.5018,-1.603,-1.6523,-0.19807,-0.43681,-1.6652
1.3682,-0.28834,-1.3144,-1.4778,-1.3753,-0.01135,-0.022756,-2.0177
1.1444,-0.34431,-1.4778,-1.5079,-1.507,0.24823,-0.12474,-1.6621
1.005,-0.54175,-1.6221,-1.6868,-1.4312,0.1014,-0.036875,-2.0871
1.1986,-0.52938,-1.8049,-1.6512,-1.7855,0.0053774,0.090725,-1.6124
1.4931,-0.37935,-1.7291,-1.4667,-1.7456,-0.023737,-0.21524,-2.0179
1.0634,-0.6591,-1.6738,-1.1698,-1.6031,-0.25329,-0.36865,-1.6346
0.91391,-0.40907,-1.6524,-1.3288,-1.2683,-0.21902,-0.12472,-1.9515
1.1191,-0.47457,-1.6127,-1.8588,-1.4737,0.05258,-0.18856,-1.681
1.4209,-0.51222,-1.4131,-1.2893,-1.7613,-0.21674,-0.286,-1.5992
1.0784,-0.21522,-0.99443,-1.2308,-1.3195,0.031175,-0.50319,-1.9204
1.2439,-0.69103,-1.4089,-1.6313,-1.6867,-0.13721,-0.044218,-1.7787
1.092,-0.13374,-1.6771,-1.5635,-1.8174,0.20415,-0.50913,-1.7317
1.3451,-0.76546,-1.5739,-1.4028,-1.8749,0.074578,-0.184,-1.6692
1.3459,-0.22334,-1.5084,-1.2192,-1.593,-0.12899,-0.049702,-1.7126
1.2604,-0.2557,-1.4452,-1.3113,-1.5773,-0.12153,-0.18972,-1.6208
1.0019,-0.22512,-1.7215,-1.4433,-1.5838,0.040087,-0.086004,-1.5493
1.0788,-0.32931,-1.6596,-1.1569,-1.7193,-0.17324,-0.056099,-1.6962
1.2739,-0.66629,-1.5861,-1.22,-1.5474,-0.19003,-0.11908,-1.3712
1.174,-0.92308,-1.9367,-1.419,-1.4419,-0.17076,0.062835,-1.4076
1.2915,-0.080227,-1.3765,-1.3796,-1.644,-0.049806,-0.14853,-1.6932
1.1134,-0.57975,-1.4709,-1.4844,-1.4959,-0.45906,-0.29108,-1.3961
1.1208,-0.70409,-1.4242,-1.6335,-1.5147,-0.10031,-0.093539,-1.5822
0.97329,-0.33815,-1.6872,-1.4035,-1.749,0.032929,0.063527,-1.8163
1.1658,-0.69518,-1.6323,-1.3921,-1.3871,-0.15273,-0.23784,-1.5898
1.3133,-0.29733,-1.3361,-1.2645,-1.7604,-0.12855,-0.13018,-1.8788
1.2833,-0.37105,-1.242,-1.3289,-1.6078,0.039552,-0.25994,-1.6125
1.071,-0.2812,-1.4562,-1.5269,-1.6247,-0.021478,0.014612,-1.6448
0.87139,-0.58529,-1.4975,-1.5291,-1.5275,-0.074577,-0.13925,-1.7281
0.58388,-0.59687,-1.3941,-1.3519,-1.4914,0.31263,-0.30614,-1.6129
1.526,-0.17405,-1.4837,-1.5637,-1.7476,-0.0090037,-0.12822,-1.7512
1.4439,-0.58677,-1.729,-1.4144,-1.5983,0.012642,-0.34377,-1.8013
1.1567,-0.16419,-1.8201,-1.4278,-1.6175,0.086903,-0.035862,-1.7011
1.071,-0.51582,-1.7795,-1.5283,-1.6353,-0.047116,-0.08248,-1.6536
1.3507,-0.50287,-1.6018,-1.2987,-1.8234,0.3741,0.010297,-1.8239
1.416,-0.67263,-1.877,-1.4487,-1.6331,-0.29016,0.046827,-1.6542
1.2076,-0.67885,-1.6104,-1.5933,-1.5351,-0.49358,-0.29227,-1.2797
1.2919,-0.46232,-1.6541,-1.2441,-1.7411,-0.0016664,-0.27685,-1.6296
1.134,-0.66018,-1.7082,-1.6513,-1.6683,-0.066136,-0.043932,-1.9823
1.3439,-0.37469,-1.7156,-1.5945,-1.8562,0.045503,0.10993,-1.6625
1.4408,-0.44237,-1.7578,-1.1628,-1.6594,0.28686,0.036419,-1.5776
1.4301,-0.25162,-1.2179,-1.3649,-1.7005,-0.12417,-0.36028,-1.569
1.2642,-0.56481,-1.656,-1.3831,-1.7345,0.050669,0.06086,-1.5974
1.3665,-0.51523,-1.3746,-1.6119,-1.4377,-0.25143,0.040492,-1.4353
1.328,-0.39841,-1.255,-1.0708,-1.7705,0.04702,-0.35033,-1.7123
1.6719,-0.16201,-1.3708,-1.4419,-1.4001,-0.3539,-0.027039,-1.4049
1.3835,-0.28379,-1.5798,-1.4413,-1.8835,-0.33879,-0.1951,-1.3842
0.9907,-0.40511,-1.4646,-1.2896,-1.4774,-0.020968,0.11493,-1.5376
0.5548,-0.28873,-1.4596,-1.4047,-1.6301,-0.20378,-0.14671,-1.3575
1.1817,-0.46652,-1.962,-1.4764,-1.7893,0.085259,0.11346,-1.7551
0.7761,-0.37448,-1.6081,-1.5057,-1.8172,-0.22606,0.063207,-1.3029
1.1691,-0.14822,-1.5044,-1.5916,-1.6289,-0.13107,0.22931,-1.308
1.1656,-0.38675,-1.8599,-1.047,-1.0337,-0.28301,0.18417,-1.7352
1.3784,-0.52368,-1.6083,-1.388,-1.9675,-0.34546,-0.36642,-2.0129
1.0576,-0.66814,-1.4739,-1.3907,-1.7587,-0.2445,-0.025209,-1.5267
0.96293,-0.26499,-1.2658,-1.5834,-1.5065,0.02028,-0.094673,-1.5883
1.5278,-0.55004,-1.5519,-1.2984,-1.6496,-0.28561,0.34031,-1.5066
1.3796,-0.62127,-1.5457,-1.5281,-1.54,-0.094699,0.16191,-1.0973
1.1292,-0.18009,-1.7163,-1.0331,-2.1003,-0.20623,-0.074843,-1.5657
1.4361,-0.36157,-1.3076,-1.4205,-1.5979,0.13707,-0.082322,-1.5233
1.4152,-0.58256,-1.2633,-1.3952,-1.6558,-0.17567,-0.028791,-1.6818
1.3699,-0.40467,-1.3684,-1.2976,-1.5516,-0.012046,-0.02527,-1.5174
1.3312,-0.52439,-1.621,-1.6096,-1.5445,-0.10608,0.016912,-1.5553
1.2738,-0.73772,-1.6035,-1.2763,-1.5736,-0.30808,-0.12141,-1.4785
1.1929,-0.59494,-1.6619,-1.6986,-1.3227,-0.43899,0.27039,-1.7824
1.2405,-0.31776,-1.6965,-1.3882,-1.6405,-0.21603,0.0035181,-1.4141
1.2249,-0.15703,-1.6947,-1.409,-1.8077,0.076523,0.076309,-1.4415
1.3098,-0.27792,-1.5444,-1.3306,-1.877,-0.016549,-0.21866,-1.6613
0.9536,-0.42234,-1.6616,-1.4456,-1.8358,-0.42321,0.1239,-1.2704
1.2242,-0.36742,-1.6491,-1.3065,-1.8486,-0.20387,-0.12051,-1.3764
1.6802,-0.41318,-1.3281,-1.317,-1.9445,-0.061786,0.048222,-1.4974
1.3462,-0.44729,-1.3438,-1.4795,-1.6019,-0.15067,0.30832,-1.7307
1.2821,-0.22791,-1.7187,-1.286,-1.6556,-0.3875,0.251,-1.5611
1.0411,-0.19491,-1.7356,-1.5337,-1.8116,-0.45702,0.39053,-1.3577
1.1353,-0.59999,-1.3727,-1.36,-1.7477,-0.29075,-0.1988,-1.5119
1.3078,-0.50594,-1.1892,-1.3845,-1.3089,-0.242,0.069516,-1.5625
1.3901,-0.75243,-1.3966,-1.7225,-1.6271,-0.46259,0.0011299,-1.6725
1.493,-0.84997,-1.4815,-1.3439,-1.4591,-0.06064,0.16769,-1.3249
1.5796,-0.82847,-1.4652,-1.1432,-1.291,0.24194,-0.1022,-1.6991
1.2938,-0.73138,-1.5784,-1.2984,-1.7273,0.021199,0.26631,-1.6363
1.2649,-0.46302,-1.5616,-1.3905,-1.7435,0.18239,-0.025248,-1.2797
1.5082,-0.50557,-1.3899,-1.3745,-1.8604,-0.046559,0.40744,-1.3067
1.5684,-0.39946,-1.2337,-1.3887,-1.977,0.0077945,0.15432,-1.1101
1.3898,-0.40948,-1.5084,-1.6788,-1.8883,0.070678,0.49507,-1.373
1.1013,-0.10233,-1.5613,-1.3199,-1.7352,-0.52835,-0.054201,-1.6923
1.1024,-0.51905,-1.2932,-1.7337,-1.4729,-0.01896,-0.07779,-1.4673
1.2254,-0.7294,-1.131,-1.321,-1.8127,0.32652,0.38419,-1.6137
1.3294,-0.59366,-1.5193,-1.5279,-1.6864,-0.081366,-0.0006427,-1.5633
1.0288,-0.47617,-1.2293,-1.5225,-1.7781,0.27004,0.39123,-1.4829
1.1952,-0.96527,-1.8116,-1.4296,-1.5623,-0.22396,0.049166,-1.4311
0.73853,-0.38588,-1.1676,-1.2201,-1.6069,-0.2962,0.097236,-1.4907
1.6798,-0.62723,-1.3049,-1.54,-1.4386,-0.025187,-0.17974,-1.1277
1.3523,-0.76512,-1.6062,-1.3868,-1.5321,-0.27182,0.03325,-1.6627
1.3463,-0.75213,-1.4294,-1.2424,-1.4925,0.17659,-0.20885,-1.9011
1.4041,-0.7258,-1.4991,-1.1558,-1.661,-0.35616,-0.058212,-1.6727
1.0934,-0.5389,-1.5268,-1.3554,-1.9838,0.079731,-0.038017,-1.6488
1.3133,-0.53969,-1.6298,-1.0542,-2.0865,0.18138,0.32222,-1.4448
1.3163,-0.38256,-1.6258,-1.5,-1.8722,-0.16996,0.036833,-1.3529
1.3873,-0.69677,-1.3199,-1.3789,-1.6521,0.080001,0.088376,-1.308
1.4723,-0.64347,-1.0968,-1.1154,-1.8492,-0.001944,0.35531,-1.2142
1.458,-0.58863,-1.4116,-1.0187,-1.8689,0.045,0.091463,-1.336
1.8285,-0.59656,-1.7391,-1.118,-1.547,0.2381,0.069362,-1.1593
1.5991,-0.73742,-1.3587,-1.1434,-1.4882,0.12221,0.29823,-1.2927
1.3403,-0.17216,-1.6532,-1.2882,-1.6977,-0.13829,0.20176,-1.4571
1.2368,-0.58458,-1.4241,-1.0864,-1.8217,-0.2455,0.05134,-1.2438
1.1158,-0.97543,-1.4965,-1.208,-1.7575,-0.44797,0.021105,-1.3899
1.8223,-0.59478,-1.3606,-1.5877,-1.8701,-0.23809,0.37447,-1.1421
1.0977,-0.78015,-1.2642,-1.2609,-2.2535,0.25897,0.25356,-1.3999
1.3823,-0.80589,-1.2728,-1.3001,-1.8881,-0.15906,-0.19541,-0.91757
0.96163,-0.44611,-1.3112,-0.61392,-1.6265,-0.15693,0.20338,-1.3858
1.1087,-0.65056,-1.033,-1.2923,-1.5893,-0.19469,0.10274,-1.3182
0.87144,-0.74889,-1.787,-1.1731,-1.771,-0.027884,0.15508,-1.353
1.2753,-0.6891,-1.4808,-1.0126,-1.635,-0.007471,0.048834,-1.233
1.7462,-0.7861,-1.5283,-1.4437,-1.6743,0.039346,-0.10013,-1.4908
1.2609,-0.62427,-1.3792,-1.5547,-1.6856,-0.1122,-0.26333,-1.3624
1.3888,-0.37844,-1.6218,-1.3965,-1.5606,0.031846,0.16758,-1.3376
1.5176,-0.53768,-1.2426,-1.1271,-1.7279,0.15317,-0.0077881,-1.0498
1.2681,-0.5413,-1.6034,-1.1391,-1.9301,-0.062321,0.21151,-1.4163
1.3392,-0.36951,-1.2309,-1.0988,-1.8445,-0.47123,0.35408,-1.5223
1.297,-0.92507,-1.4484,-1.2991,-1.7994,0.16352,0.11805,-1.1893
0.92793,-0.71596,-1.2298,-1.222,-1.8795,-0.01404,0.15194,-1.2977
1.5256,-0.84879,-1.4696,-1.1224,-2.0087,0.23739,0.41019,-1.676
1.4675,-0.4851,-1.5257,-1.1626,-2.0224,0.077044,0.2726,-1.1848
0.81167,-0.51196,-1.2864,-1.125,-1.8944,0.53858,0.32521,-1.2315
1.5318,-0.71762,-1.4686,-1.17,-1.9243,-0.03008,0.19961,-1.2629
1.4087,-0.48909,-1.2033,-1.1121,-1.6204,-0.075513,0.18304,-1.2028
1.2846,-0.64213,-1.783,-1.2503,-2.0717,0.21634,0.56213,-1.5067
1.3783,-0.77301,-1.5403,-0.87477,-1.6855,-0.073921,0.25016,-1.4235
1.5835,-0.63787,-1.3448,-1.5429,-1.8925,0.063041,0.34507,-1.3989
1.5343,-0.5373,-1.4445,-1.3101,-2.0242,-0.12186,-0.0026034,-1.6241
1.2349,-0.70121,-1.1139,-0.94687,-1.6797,0.02258,0.18103,-1.1966
1.2678,-0.86799,-1.1781,-1.0895,-1.9538,0.40741,0.022781,-1.0842
1.1592,-0.37705,-1.3592,-1.2616,-1.6188,0.053588,-0.029542,-1.0871
0.98757,-0.33295,-1.2336,-1.1543,-1.6838,-0.25683,0.24529,-1.4432
1.2917,-0.3823,-1.443,-1.0591,-1.6717,0.0099614,0.41782,-1.0256
1.434,-0.40028,-1.2777,-0.95226,-1.7765,-0.1648,-0.37587,-1.0167
1.4076,-0.45716,-1.4636,-1.1304,-1.6442,0.33172,0.26126,-1.2822
0.98129,-0.48389,-1.1379,-1.263,-1.6749,0.1377,0.24542,-1.2426
1.2565,-0.34067,-1.2135,-1.275,-1.6886,0.26347,0.21022,-1.0979
1.2223,-0.7762,-1.2881,-1.1789,-1.8245,0.10968,0.40991,-0.43682
1.3209,-0.82449,-1.299,-0.96384,-1.8712,-0.15484,0.36103,-1.1174
1.1903,-0.46075,-1.4674,-1.027,-1.7052,-0.017069,0.34036,-1.0914
0.91285,-0.59359,-1.3609,-1.207,-1.8798,-0.00060382,0.251,-0.98848
1.2853,-0.47463,-1.5754,-1.2522,-1.7759,-0.30664,0.1326,-1.1585
1.4599,-0.79503,-1.6247,-0.9642,-1.4574,0.10634,0.24801,-1.145
1.0692,-0.48615,-1.765,-1.0678,-1.9476,0.059588,0.19384,-1.1221
1.2787,-0.52213,-1.2747,-1.1815,-1.7236,-0.018007,0.063892,-1.1208
1.1679,-0.95368,-1.4228,-0.98343,-1.6541,0.022965,0.59653,-0.99656
1.4391,-0.48235,-0.82758,-0.93884,-1.9057,-0.26511,0.24072,-0.9802
1.1868,-0.41936,-1.2146,-1.2476,-1.7729,-0.13704,0.3753,-1.0894
1.3202,-0.73307,-1.3369,-0.78813,-1.6845,-0.39074,0.53985,-0.87489
1.2602,-0.54848,-1.2512,-1.2405,-2.247,-0.036007,0.34759,-1.0286
1.0608,-0.43258,-1.1042,-0.84741,-1.3795,-0.2621,0.49924,-1.1622
1.5112,-0.41913,-1.4682,-1.1698,-1.6119,0.074579,0.075266,-1.147
1.1291,-1.1356,-1.3204,-1.4962,-2.0453,-0.018313,0.27993,-0.9508
1.5478,-0.64508,-1.22,-0.80525,-1.4109,0.63124,0.39587,-0.83509
1.3899,-0.63983,-1.0692,-1.2446,-1.5045,-0.2485,0.51204,-0.97362
1.063,-0.42858,-1.2229,-1.076,-1.5479,0.21848,0.25509,-1.1913
1.1637,-0.78014,-1.0419,-0.91266,-1.7318,-0.33299,0.49158,-0.74225
0.93484,-0.88666,-1.3995,-1.5017,-1.7748,0.075275,0.26979,-1.42
1.209,-0.52285,-1.5271,-1.11,-1.8377,0.086356,0.35457,-0.83314
1.2384,-0.57161,-1.3132,-1.1176,-1.8988,-0.014886,0.17097,-1.0388
1.0112,-0.5529,-1.3459,-0.839,-1.6902,-0.14902,-0.076143,-1.093
1.2428,-0.20636,-1.2597,-0.77362,-2.011,-0.028654,0.31848,-1.2254
1.3156,-0.37025,-1.2041,-1.0782,-1.8586,-0.074246,0.53185,-0.97716
1.1777,-0.58621,-1.2063,-1.0921,-1.707,-0.23011,0.27362,-1.0965
1.1359,-0.92703,-1.1951,-0.87154,-1.8501,0.069876,0.3517,-0.93816
0.85086,-0.44888,-1.1593,-1.001,-1.7223,-0.24549,0.5529,-0.99417
1.1415,-0.42264,-1.1721,-0.91704,-1.942,-0.23467,0.39077,-0.88883
1.2751,-0.58072,-1.4679,-0.75541,-1.6312,0.071138,0.33004,-0.97881
1.2852,-0.71753,-1.2375,-1.1982,-1.8298,-0.052375,0.27108,-1.1006
1.1343,-0.75268,-1.0175,-0.95035,-1.9586,0.014892,0.074442,-1.0994
1.1176,-0.21591,-0.83993,-0.82769,-1.4837,-0.15814,0.34657,-0.96619
1.1842,-0.57552,-1.1447,-0.87896,-1.614,0.19945,0.78852,-1.0749
