-0.49965,-1.3607,0.90473,0.99621,0.48099,0.33804,1.0376,0.046817
-0.47691,-1.3612,0.90009,0.78528,0.52412,0.55309,1.4404,0.04968
-0.70859,-1.1442,0.75824,0.79621,0.55157,0.92302,1.2891,-0.1979
-0.67562,-1.3293,0.5083,0.87744,0.53162,0.80954,1.1323,0.094204
-0.49779,-1.2008,0.91847,0.95937,0.41946,0.95196,1.1174,-0.15546
-0.43478,-1.4652,1.1975,0.78192,0.6989,0.88547,0.98204,0.059854
-0.56249,-1.6529,0.49182,0.66583,0.43766,0.91437,1.0222,0.077544
-0.29964,-1.1257,0.71623,0.8345,0.24891,0.87142,1.296,0.016468
-0.77325,-1.069,0.85356,0.95133,0.194,0.92659,1.3338,-0.027369
-0.51968,-1.205,1.0861,1.09,0.54306,0.95257,1.0853,-0.41542
-0.53298,-1.4382,0.6635,0.90454,0.24171,0.867,1.1464,0.049437
-0.86131,-1.2137,0.72876,1.0921,0.58879,1.0088,1.084,0.088641
-0.29678,-1.4024,0.83953,1.0317,0.45884,0.72932,1.1328,0.21837
-0.69402,-1.0213,1.0676,0.97247,0.75799,0.7572,1.3738,0.012272
-0.20999,-1.3167,0.68078,1.1885,0.47318,0.64386,0.87505,-0.17175
-0.60372,-1.3236,0.74316,1.3319,0.85937,0.91371,1.2528,-0.20854
-0.74879,-1.1696,0.71766,1.1927,0.41203,0.61334,1.1842,-0.019623
-0.55509,-1.2704,0.63443,1.0453,0.41113,0.52864,1.29,0.2698
-0.45603,-1.0585,0.79512,1.115,0.52229,0.75163,0.98729,0.048677
-0.51105,-1.1979,0.66138,0.73355,0.5045,0.66062,1.1075,-0.10808
-0.34499,-1.3357,0.66023,1.0239,0.49443,0.60961,1.4268,-0.27608
-0.61123,-1.0377,0.70377,1.4028,0.3793,0.86477,1.0375,0.26656
-0.99592,-1.2207,0.45978,1.1291,0.23508,0.99391,0.99586,-0.092552
-0.37028,-0.99904,1.088,1.2244,0.42773,0.88024,1.0397,-0.093465
-0.63972,-1.2674,0.26125,1.0517,0.59664,0.69123,0.94394,0.15053
-0.65187,-1.1703,0.81613,1.431,0.33063,0.73783,1.1027,0.11828
-0.72498,-1.0032,0.94978,1.1257,0.29131,0.66784,0.8167,-0.31405
-0.61765,-1.4723,0.81367,1.3109,0.83737,0.67417,1.0647,-0.15132
-0.40657,-1.4364,0.75499,1.1299,0.34564,0.46929,1.0955,-0.14765
-0.77246,-1.1485,0.8271,1.0013,0.24307,0.68855,0.96984,-0.26741
-0.62538,-1.4778,0.95838,1.3039,0.31074,0.72273,1.0914,-0.14404
-0.8229,-1.3453,0.92788,1.0919,0.45398,0.767,1.1777,0.02193
-0.69093,-1.3356,0.98619,1.08,0.39146,0.62584,0.94811,-0.0078585
-0.9087,-1.1428,0.66293,0.87456,0.62081,0.92401,1.3939,-0.22673
-0.92265,-1.4543,0.80637,1.1101,0.17951,0.60493,1.1476,0.12872
-0.88205,-1.329,0.81694,1.2089,0.44239,0.64933,1.1746,-0.1133
-0.41911,-1.3051,0.74427,1.1577,0.48084,0.59959,0.97226,0.17893
-0.60302,-1.4423,0.66594,1.1503,0.55376,0.33807,0.84086,-0.36626
-0.62504,-1.2359,0.99728,0.75916,0.59279,0.66684,1.4509,-0.28849
